Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
7/26/2017,954.68,955,942.2788,947.8,2056013,0,1,954.68,955,942.2788,947.8,2056013
7/27/2017,951.78,951.78,920,934.09,3095263,0,1,951.78,951.78,920,934.09,3095263
7/28/2017,929.4,943.83,927.5,941.53,1775076,0,1,929.4,943.83,927.5,941.53,1775076
7/31/2017,941.89,943.59,926.04,930.5,1952716,0,1,941.89,943.59,926.04,930.5,1952716
8/1/2017,932.38,937.447,929.26,930.83,1211553,0,1,932.38,937.447,929.26,930.83,1211553
8/2/2017,928.61,932.6,916.68,930.39,1816343,0,1,928.61,932.6,916.68,930.39,1816343
8/3/2017,930.34,932.24,922.24,923.65,1179126,0,1,930.34,932.24,922.24,923.65,1179126
8/4/2017,926.75,930.3068,923.03,927.96,1019159,0,1,926.75,930.3068,923.03,927.96,1019159
8/7/2017,929.06,931.7,926.5,929.36,1012296,0,1,929.06,931.7,926.5,929.36,1012296
8/8/2017,927.09,935.814,925.6095,926.79,1039394,0,1,927.09,935.814,925.6095,926.79,1039394
8/9/2017,920.61,925.98,917.2501,922.9,1169431,0,1,920.61,925.98,917.2501,922.9,1169431
8/10/2017,917.55,919.26,906.13,907.24,1722296,0,1,917.55,919.26,906.13,907.24,1722296
8/11/2017,907.97,917.78,905.58,914.39,1190458,0,1,907.97,917.78,905.58,914.39,1190458
8/14/2017,922.53,924.668,918.19,922.67,1047828,0,1,922.53,924.668,918.19,922.67,1047828
8/15/2017,924.23,926.5499,919.82,922.22,873070,0,1,924.23,926.5499,919.82,922.22,873070
8/16/2017,925.29,932.7,923.445,926.96,988604,0,1,925.29,932.7,923.445,926.96,988604
8/17/2017,925.78,926.86,910.98,910.98,1218963,0,1,925.78,926.86,910.98,910.98,1218963
8/18/2017,910.31,915.275,907.1543,910.67,1333572,0,1,910.31,915.275,907.1543,910.67,1333572
8/21/2017,910,913,903.4,906.66,932903,0,1,910,913,903.4,906.66,932903
8/22/2017,912.72,925.86,911.4751,924.69,1145571,0,1,912.72,925.86,911.4751,924.69,1145571
8/23/2017,921.93,929.93,919.36,927,1077809,0,1,921.93,929.93,919.36,927,1077809
8/24/2017,928.66,930.84,915.5,921.28,1218875,0,1,928.66,930.84,915.5,921.28,1218875
8/25/2017,923.49,925.555,915.5,915.89,1040693,0,1,923.49,925.555,915.5,915.89,1040693
8/28/2017,916,919.245,911.87,913.81,1072467,0,1,916,919.245,911.87,913.81,1072467
8/29/2017,905.1,923.33,905,921.29,1180160,0,1,905.1,923.33,905,921.29,1180160
8/30/2017,920.05,930.819,919.65,929.57,1282093,0,1,920.05,930.819,919.65,929.57,1282093
8/31/2017,931.76,941.98,931.76,939.33,1553301,0,1,931.76,941.98,931.76,939.33,1553301
9/1/2017,941.13,942.48,935.15,937.34,913404,0,1,941.13,942.48,935.15,937.34,913404
9/5/2017,933.08,937,921.96,928.45,1202163,0,1,933.08,937,921.96,928.45,1202163
9/6/2017,930.15,930.915,919.27,927.81,1468808,0,1,930.15,930.915,919.27,927.81,1468808
9/7/2017,931.73,936.41,923.62,935.95,1200257,0,1,931.73,936.41,923.62,935.95,1200257
9/8/2017,936.49,936.99,924.88,926.5,993832,0,1,936.49,936.99,924.88,926.5,993832
9/11/2017,934.25,938.38,926.92,929.08,1247138,0,1,934.25,938.38,926.92,929.08,1247138
9/12/2017,932.59,933.48,923.861,932.07,1120449,0,1,932.59,933.48,923.861,932.07,1120449
9/13/2017,930.66,937.25,929.86,935.09,1066051,0,1,930.66,937.25,929.86,935.09,1066051
9/14/2017,931.25,932.77,924,925.11,1389012,0,1,931.25,932.77,924,925.11,1389012
9/15/2017,924.66,926.49,916.36,920.29,2475031,0,1,924.66,926.49,916.36,920.29,2475031
9/18/2017,920.01,922.08,910.6,915,1263456,0,1,920.01,922.08,910.6,915,1263456
9/19/2017,917.42,922.4199,912.55,921.81,902415,0,1,917.42,922.4199,912.55,921.81,902415
9/20/2017,922.98,933.88,922,931.58,1518166,0,1,922.98,933.88,922,931.58,1518166
9/21/2017,933,936.53,923.83,932.45,1207656,0,1,933,936.53,923.83,932.45,1207656
9/22/2017,927.75,934.73,926.48,928.53,1038551,0,1,927.75,934.73,926.48,928.53,1038551
9/25/2017,925.45,926.4,909.7,920.97,1822881,0,1,925.45,926.4,909.7,920.97,1822881
9/26/2017,923.72,930.82,921.14,924.86,1652848,0,1,923.72,930.82,921.14,924.86,1652848
9/27/2017,927.74,949.9,927.74,944.49,2202959,0,1,927.74,949.9,927.74,944.49,2202959
9/28/2017,941.36,950.69,940.55,949.5,959648,0,1,941.36,950.69,940.55,949.5,959648
9/29/2017,952,959.7864,951.51,959.11,1533133,0,1,952,959.7864,951.51,959.11,1533133
10/2/2017,959.98,962.54,947.84,953.27,1222026,0,1,959.98,962.54,947.84,953.27,1222026
10/3/2017,954,958,949.14,957.79,881562,0,1,954,958,949.14,957.79,881562
10/4/2017,957,960.39,950.69,951.68,881380,0,1,957,960.39,950.69,951.68,881380
10/5/2017,955.49,970.91,955.18,969.96,1202101,0,1,955.49,970.91,955.18,969.96,1202101
10/6/2017,966.7,979.46,963.36,978.89,1142699,0,1,966.7,979.46,963.36,978.89,1142699
10/9/2017,980,985.425,976.11,977,886700,0,1,980,985.425,976.11,977,886700
10/10/2017,980,981.57,966.0801,972.6,956419,0,1,980,981.57,966.0801,972.6,956419
10/11/2017,973.72,990.71,972.25,989.25,1663731,0,1,973.72,990.71,972.25,989.25,1663731
10/12/2017,987.45,994.12,985,987.83,1259082,0,1,987.45,994.12,985,987.83,1259082
10/13/2017,992,997.21,989,989.68,1143907,0,1,992,997.21,989,989.68,1143907
10/16/2017,992.1,993.9065,984,992,900751,0,1,992.1,993.9065,984,992,900751
10/17/2017,990.29,996.44,988.59,992.18,1266399,0,1,990.29,996.44,988.59,992.18,1266399
10/18/2017,991.77,996.72,986.9747,992.81,1022521,0,1,991.77,996.72,986.9747,992.81,1022521
10/19/2017,986,988.88,978.39,984.45,1282755,0,1,986,988.88,978.39,984.45,1282755
10/20/2017,989.44,991,984.58,988.2,1120038,0,1,989.44,991,984.58,988.2,1120038
10/23/2017,989.52,989.52,966.12,968.45,1431886,0,1,989.52,989.52,966.12,968.45,1431886
10/24/2017,970,972.23,961,970.54,1155231,0,1,970,972.23,961,970.54,1155231
10/25/2017,968.37,976.09,960.5201,973.33,1162606,0,1,968.37,976.09,960.5201,973.33,1162606
10/26/2017,980,987.6,972.2,972.56,1660850,0,1,980,987.6,972.2,972.56,1660850
10/27/2017,1009.19,1048.39,1008.2,1019.27,5125791,0,1,1009.19,1048.39,1008.2,1019.27,5125791
10/30/2017,1014,1024.97,1007.5,1017.11,2074619,0,1,1014,1024.97,1007.5,1017.11,2074619
10/31/2017,1015.22,1024,1010.42,1016.64,1324961,0,1,1015.22,1024,1010.42,1016.64,1324961
11/1/2017,1017.21,1029.67,1016.95,1025.5,1360900,0,1,1017.21,1029.67,1016.95,1025.5,1360900
11/2/2017,1021.76,1028.09,1013.01,1025.58,1008190,0,1,1021.76,1028.09,1013.01,1025.58,1008190
11/3/2017,1022.11,1032.65,1020.31,1032.48,1058037,0,1,1022.11,1032.65,1020.31,1032.48,1058037
11/6/2017,1028.99,1034.87,1025,1025.9,1119131,0,1,1028.99,1034.87,1025,1025.9,1119131
11/7/2017,1027.27,1033.97,1025.13,1033.33,1089887,0,1,1027.27,1033.97,1025.13,1033.33,1089887
11/9/2017,1033.99,1033.99,1019.67,1031.26,1236903,0,1,1033.99,1033.99,1019.67,1031.26,1236903
11/10/2017,1026.46,1030.76,1025.28,1028.07,719227,0,1,1026.46,1030.76,1025.28,1028.07,719227
11/13/2017,1023.42,1031.58,1022.57,1025.75,878969,0,1,1023.42,1031.58,1022.57,1025.75,878969
11/14/2017,1022.59,1026.81,1014.15,1026,947273,0,1,1022.59,1026.81,1014.15,1026,947273
11/15/2017,1019.21,1024.09,1015.42,1020.91,859951,0,1,1019.21,1024.09,1015.42,1020.91,859951
11/16/2017,1022.52,1035.92,1022.52,1032.5,1117578,0,1,1022.52,1035.92,1022.52,1032.5,1117578
11/17/2017,1034.01,1034.42,1017.75,1019.09,1350144,0,1,1034.01,1034.42,1017.75,1019.09,1350144
11/20/2017,1020.26,1022.61,1017.5,1018.38,894844,0,1,1020.26,1022.61,1017.5,1018.38,894844
11/21/2017,1023.31,1035.11,1022.66,1034.49,1083715,0,1,1023.31,1035.11,1022.66,1034.49,1083715
11/22/2017,1035,1039.71,1031.43,1035.96,716661,0,1,1035,1039.71,1031.43,1035.96,716661
11/24/2017,1035.87,1043.18,1035,1040.61,536958,0,1,1035.87,1043.18,1035,1040.61,536958
11/27/2017,1040,1055.46,1038.44,1054.21,1284354,0,1,1040,1055.46,1038.44,1054.21,1284354
11/28/2017,1055.09,1062.38,1040,1047.41,1341000,0,1,1055.09,1062.38,1040,1047.41,1341000
11/29/2017,1042.68,1044.08,1015.65,1021.66,2414465,0,1,1042.68,1044.08,1015.65,1021.66,2414465
11/30/2017,1022.37,1028.49,1015,1021.41,1684292,0,1,1022.37,1028.49,1015,1021.41,1684292
12/1/2017,1015.8,1022.49,1002.02,1010.17,1895786,0,1,1015.8,1022.49,1002.02,1010.17,1895786
12/4/2017,1012.66,1016.1,995.57,998.68,1891408,0,1,1012.66,1016.1,995.57,998.68,1891408
12/5/2017,995.94,1020.61,988.28,1005.15,2023376,0,1,995.94,1020.61,988.28,1005.15,2023376
12/6/2017,1001.5,1024.97,1001.14,1018.38,1254837,0,1,1001.5,1024.97,1001.14,1018.38,1254837
12/7/2017,1020.43,1034.24,1018.07,1030.93,1387107,0,1,1020.43,1034.24,1018.07,1030.93,1387107
12/8/2017,1037.49,1042.05,1032.52,1037.05,1277894,0,1,1037.49,1042.05,1032.52,1037.05,1277894
12/11/2017,1035.5,1043.8,1032.05,1041.1,1119052,0,1,1035.5,1043.8,1032.05,1041.1,1119052
12/12/2017,1039.63,1050.31,1033.69,1040.48,1269883,0,1,1039.63,1050.31,1033.69,1040.48,1269883
12/13/2017,1046.12,1046.66,1038.38,1040.61,1207286,0,1,1046.12,1046.66,1038.38,1040.61,1207286
12/14/2017,1045,1058.5,1043.11,1049.15,1545616,0,1,1045,1058.5,1043.11,1049.15,1545616
12/15/2017,1054.61,1067.62,1049.5,1064.19,3142760,0,1,1054.61,1067.62,1049.5,1064.19,3142760
12/18/2017,1066.08,1078.49,1062,1077.14,1531522,0,1,1066.08,1078.49,1062,1077.14,1531522
12/19/2017,1075.2,1076.84,1063.55,1070.68,1254615,0,1,1075.2,1076.84,1063.55,1070.68,1254615
12/20/2017,1071.78,1073.38,1061.52,1064.95,1266115,0,1,1071.78,1073.38,1061.52,1064.95,1266115
12/21/2017,1064.95,1069.33,1061.79,1063.63,974594,0,1,1064.95,1069.33,1061.79,1063.63,974594
12/22/2017,1061.11,1064.2,1059.44,1060.12,734566,0,1,1061.11,1064.2,1059.44,1060.12,734566
12/26/2017,1058.07,1060.12,1050.2,1056.74,756324,0,1,1058.07,1060.12,1050.2,1056.74,756324
12/27/2017,1057.39,1058.37,1048.05,1049.37,1214775,0,1,1057.39,1058.37,1048.05,1049.37,1214775
12/28/2017,1051.6,1054.75,1044.77,1048.14,829623,0,1,1051.6,1054.75,1044.77,1048.14,829623
12/29/2017,1046.72,1049.7,1044.9,1046.4,867943,0,1,1046.72,1049.7,1044.9,1046.4,867943
1/2/2018,1048.34,1066.94,1045.23,1065,1223114,0,1,1048.34,1066.94,1045.23,1065,1223114
1/3/2018,1064.31,1086.29,1063.21,1082.48,1416093,0,1,1064.31,1086.29,1063.21,1082.48,1416093
1/4/2018,1088,1093.57,1084,1086.4,990510,0,1,1088,1093.57,1084,1086.4,990510
1/5/2018,1094,1104.25,1092,1102.23,1210974,0,1,1094,1104.25,1092,1102.23,1210974
1/8/2018,1102.23,1111.27,1101.62,1106.94,1003098,0,1,1102.23,1111.27,1101.62,1106.94,1003098
1/9/2018,1109.4,1110.57,1101.23,1106.26,897400,0,1,1109.4,1110.57,1101.23,1106.26,897400
1/10/2018,1097.1,1104.6,1096.11,1102.61,1038917,0,1,1097.1,1104.6,1096.11,1102.61,1038917
1/11/2018,1106.3,1106.53,1099.59,1105.52,962696,0,1,1106.3,1106.53,1099.59,1105.52,962696
1/12/2018,1102.41,1124.29,1101.15,1122.26,1701377,0,1,1102.41,1124.29,1101.15,1122.26,1701377
1/16/2018,1132.51,1139.91,1117.83,1121.76,1539230,0,1,1132.51,1139.91,1117.83,1121.76,1539230
1/17/2018,1126.22,1132.6,1117.01,1131.98,1146089,0,1,1126.22,1132.6,1117.01,1131.98,1146089
1/18/2018,1131.41,1132.51,1117.5,1129.79,1148920,0,1,1131.41,1132.51,1117.5,1129.79,1148920
1/19/2018,1131.83,1137.86,1128.3,1137.51,1361390,0,1,1131.83,1137.86,1128.3,1137.51,1361390
1/22/2018,1137.49,1159.88,1135.11,1155.81,1582504,0,1,1137.49,1159.88,1135.11,1155.81,1582504
1/23/2018,1159.85,1171.63,1158.75,1169.97,1199326,0,1,1159.85,1171.63,1158.75,1169.97,1199326
1/24/2018,1177.33,1179.86,1161.05,1164.24,1351237,0,1,1177.33,1179.86,1161.05,1164.24,1351237
1/25/2018,1172.53,1175.94,1162.76,1170.37,1326436,0,1,1172.53,1175.94,1162.76,1170.37,1326436
1/26/2018,1175.08,1175.84,1158.11,1175.84,1825680,0,1,1175.08,1175.84,1158.11,1175.84,1825680
1/29/2018,1176.48,1186.89,1171.98,1175.58,1299218,0,1,1176.48,1186.89,1171.98,1175.58,1299218
1/30/2018,1167.83,1176.52,1163.52,1163.69,1400132,0,1,1167.83,1176.52,1163.52,1163.69,1400132
1/31/2018,1170.57,1173,1159.13,1169.94,1486793,0,1,1170.57,1173,1159.13,1169.94,1486793
2/1/2018,1162.61,1174,1157.52,1167.7,1974700,0,1,1162.61,1174,1157.52,1167.7,1974700
2/2/2018,1122,1123.07,1107.28,1111.9,4758496,0,1,1122,1123.07,1107.28,1111.9,4758496
2/5/2018,1090.6,1110,1052.03,1064.35,3336352,0,1,1090.6,1110,1052.03,1064.35,3336352
2/6/2018,1027.18,1081.71,1023.14,1080.6,3360727,0,1,1027.18,1081.71,1023.14,1080.6,3360727
2/7/2018,1081.54,1081.78,1048.26,1048.58,2331374,0,1,1081.54,1081.78,1048.26,1048.58,2331374
2/8/2018,1055.41,1058.62,1001,1001,2720942,0,1,1055.41,1058.62,1001,1001,2720942
2/9/2018,1017.25,1043.97,992.56,1035.88,3267883,0,1,1017.25,1043.97,992.56,1035.88,3267883
2/12/2018,1048,1061.5,1040.93,1051.94,2038875,0,1,1048,1061.5,1040.93,1051.94,2038875
2/13/2018,1045,1058.37,1044.09,1052.1,1209341,0,1,1045,1058.37,1044.09,1052.1,1209341
2/14/2018,1048.95,1071.72,1046.75,1069.7,1515444,0,1,1048.95,1071.72,1046.75,1069.7,1515444
2/15/2018,1079.07,1091.48,1064.34,1089.52,1777694,0,1,1079.07,1091.48,1064.34,1089.52,1777694
2/16/2018,1088.41,1104.67,1088.31,1094.8,1664969,0,1,1088.41,1104.67,1088.31,1094.8,1664969
2/20/2018,1090.57,1113.95,1088.52,1102.46,1381603,0,1,1090.57,1113.95,1088.52,1102.46,1381603
2/21/2018,1106.47,1133.97,1106.33,1111.34,1493162,0,1,1106.47,1133.97,1106.33,1111.34,1493162
2/22/2018,1116.19,1122.82,1102.59,1106.63,1306276,0,1,1116.19,1122.82,1102.59,1106.63,1306276
2/23/2018,1112.64,1127.28,1104.71,1126.79,1158377,0,1,1112.64,1127.28,1104.71,1126.79,1158377
2/26/2018,1127.8,1143.96,1126.69,1143.75,1492380,0,1,1127.8,1143.96,1126.69,1143.75,1492380
2/27/2018,1141.24,1144.04,1118,1118.29,1741578,0,1,1141.24,1144.04,1118,1118.29,1741578
2/28/2018,1123.03,1127.53,1103.24,1104.73,1858051,0,1,1123.03,1127.53,1103.24,1104.73,1858051
3/1/2018,1107.87,1110.12,1067,1069.52,2515910,0,1,1107.87,1110.12,1067,1069.52,2515910
3/2/2018,1053.08,1082,1048.12,1078.92,2271551,0,1,1053.08,1082,1048.12,1078.92,2271551
3/5/2018,1075.14,1097.1,1069,1090.93,1202174,0,1,1075.14,1097.1,1069,1090.93,1202174
3/6/2018,1099.22,1101.85,1089.78,1095.06,1532783,0,1,1099.22,1101.85,1089.78,1095.06,1532783
3/7/2018,1089.19,1112.22,1085.48,1109.64,1292537,0,1,1089.19,1112.22,1085.48,1109.64,1292537
3/8/2018,1115.32,1127.6,1112.8,1126,1240299,0,1,1115.32,1127.6,1112.8,1126,1240299
3/9/2018,1136,1160.8,1132.46,1160.04,2074952,0,1,1136,1160.8,1132.46,1160.04,2074952
3/12/2018,1163.85,1177.05,1157.42,1164.5,2076306,0,1,1163.85,1177.05,1157.42,1164.5,2076306
3/13/2018,1170,1176.76,1133.33,1138.17,1808098,0,1,1170,1176.76,1133.33,1138.17,1808098
3/14/2018,1145.21,1158.59,1141.44,1149.49,1192615,0,1,1145.21,1158.59,1141.44,1149.49,1192615
3/15/2018,1149.96,1161.08,1134.54,1149.58,1392521,0,1,1149.96,1161.08,1134.54,1149.58,1392521
3/16/2018,1154.14,1155.88,1131.96,1135.73,2560277,0,1,1154.14,1155.88,1131.96,1135.73,2560277
3/19/2018,1120.01,1121.99,1089.01,1099.82,2339506,0,1,1120.01,1121.99,1089.01,1099.82,2339506
3/20/2018,1099,1105.2,1083.46,1097.71,1783872,0,1,1099,1105.2,1083.46,1097.71,1783872
3/21/2018,1092.74,1106.3,1085.15,1090.88,1640709,0,1,1092.74,1106.3,1085.15,1090.88,1640709
3/22/2018,1081.88,1082.9,1045.91,1049.08,2580374,0,1,1081.88,1082.9,1045.91,1049.08,2580374
3/23/2018,1047.03,1063.36,1021.22,1021.57,2113497,0,1,1047.03,1063.36,1021.22,1021.57,2113497
3/26/2018,1046,1055.63,1008.4,1053.21,2558385,0,1,1046,1055.63,1008.4,1053.21,2558385
3/27/2018,1063,1064.84,996.92,1005.1,3029471,0,1,1063,1064.84,996.92,1005.1,3029471
